"Step","Feb25_09-46-53_trpo_rover_TRPO - Reward / Total reward (mean)","Feb25_09-46-53_trpo_rover_TRPO - Reward / Total reward (mean)__MIN","Feb25_09-46-53_trpo_rover_TRPO - Reward / Total reward (mean)__MAX"
"11475","0.21678783","0.21678783","0.21678783"
"11492","0.55385417","0.55385417","0.55385417"
"11513","0.8314879","0.8314879","0.8314879"
"11534","0.14786473","0.14786473","0.14786473"
"11543","0.5411573","0.5411573","0.5411573"
"11572","0.088226445","0.088226445","0.088226445"
"11593","0.32021847","0.32021847","0.32021847"
"11610","1.0691196","1.0691196","1.0691196"
"11631","0.3398403","0.3398403","0.3398403"
"11652","0.61599857","0.61599857","0.61599857"
"11669","0.12118746","0.12118746","0.12118746"
"11690","1.2419969","1.2419969","1.2419969"
"11703","0.7177334","0.7177334","0.7177334"
"11728","1.0550778","1.0550778","1.0550778"
"11741","0.045535948","0.045535948","0.045535948"
"11770","0.42268044","0.42268044","0.42268044"
"11787","0.64628845","0.64628845","0.64628845"
"11808","0.22396854","0.22396854","0.22396854"
"11829","0.5177107","0.5177107","0.5177107"
"11846","0.553961","0.553961","0.553961"
"11867","0.82235587","0.82235587","0.82235587"
"11880","-0.20821229","-0.20821229","-0.20821229"
"11905","1.1440595","1.1440595","1.1440595"
"11918","0.15226658","0.15226658","0.15226658"
"11947","0.77150273","0.77150273","0.77150273"
"11964","0.8217482","0.8217482","0.8217482"
"11985","0.83355194","0.83355194","0.83355194"
"12006","0.6691579","0.6691579","0.6691579"
"12015","-0.08795349","-0.08795349","-0.08795349"
"12036","0.69504654","0.69504654","0.69504654"
"12057","1.0020517","1.0020517","1.0020517"
"12082","0.58174783","0.58174783","0.58174783"
"12103","0.9720508","0.9720508","0.9720508"
"12124","1.2158481","1.2158481","1.2158481"
"12141","0.61956555","0.61956555","0.61956555"
"12162","0.9265461","0.9265461","0.9265461"
"12183","0.5606697","0.5606697","0.5606697"
"12192","0.17568985","0.17568985","0.17568985"
"12213","0.15282556","0.15282556","0.15282556"
"12234","0.41305134","0.41305134","0.41305134"
"12259","0.35690418","0.35690418","0.35690418"
"12280","0.6211478","0.6211478","0.6211478"
"12301","-0.02653627","-0.02653627","-0.02653627"
"12318","0.16930172","0.16930172","0.16930172"
"12339","-0.033650644","-0.033650644","-0.033650644"
"12360","0.5574741","0.5574741","0.5574741"
"12369","0.19590323","0.19590323","0.19590323"
"12398","0.48540917","0.48540917","0.48540917"
"12419","1.0437694","1.0437694","1.0437694"
"12436","0.62491995","0.62491995","0.62491995"
"12457","0.09658342","0.09658342","0.09658342"
"12478","0.049376994","0.049376994","0.049376994"
"12495","0.426854","0.426854","0.426854"
"12516","-0.05203401","-0.05203401","-0.05203401"
"12537","0.21659999","0.21659999","0.21659999"
"12554","0.07200402","0.07200402","0.07200402"
"12575","-0.06789487","-0.06789487","-0.06789487"
"12596","0.6113073","0.6113073","0.6113073"
"12613","0.5242907","0.5242907","0.5242907"
"12626","0.51969534","0.51969534","0.51969534"
"12647","-0.05559567","-0.05559567","-0.05559567"
"12672","0.6275246","0.6275246","0.6275246"
"12685","0.55368435","0.55368435","0.55368435"
"12706","0.45286062","0.45286062","0.45286062"
"12731","0.16738927","0.16738927","0.16738927"
"12744","0.6574574","0.6574574","0.6574574"
"12773","0.97623277","0.97623277","0.97623277"
"12790","0.3722683","0.3722683","0.3722683"
"12803","0.41879094","0.41879094","0.41879094"
"12832","0.5687211","0.5687211","0.5687211"
"12849","0.8436722","0.8436722","0.8436722"
"12862","0.6543974","0.6543974","0.6543974"
"12891","0.47968873","0.47968873","0.47968873"
"12908","0.5370041","0.5370041","0.5370041"
"12929","1.2612709","1.2612709","1.2612709"
"12950","0.5628183","0.5628183","0.5628183"
"12967","0.585558","0.585558","0.585558"
"12988","0.5752068","0.5752068","0.5752068"
"13009","0.75367117","0.75367117","0.75367117"
"13018","0.21159828","0.21159828","0.21159828"
"13047","0.18967138","0.18967138","0.18967138"
"13068","-0.082952306","-0.082952306","-0.082952306"
"13085","0.6566731","0.6566731","0.6566731"
"13106","0.09900459","0.09900459","0.09900459"
"13127","0.73164743","0.73164743","0.73164743"
"13136","0.73600614","0.73600614","0.73600614"
"13165","1.1808841","1.1808841","1.1808841"
"13186","0.22120884","0.22120884","0.22120884"
"13195","0.547351","0.547351","0.547351"
"13216","0.7366674","0.7366674","0.7366674"
"13245","0.750604","0.750604","0.750604"
"13262","0.24237224","0.24237224","0.24237224"
"13283","0.9110684","0.9110684","0.9110684"
"13296","0.50223243","0.50223243","0.50223243"
"13321","1.0345571","1.0345571","1.0345571"
"13334","0.46505913","0.46505913","0.46505913"
"13363","0.18906875","0.18906875","0.18906875"
"13380","0.649826","0.649826","0.649826"
"13401","1.3393614","1.3393614","1.3393614"
"13414","0.2824717","0.2824717","0.2824717"
"13439","0.61771035","0.61771035","0.61771035"
"13460","0.6351769","0.6351769","0.6351769"
"13473","0.9637069","0.9637069","0.9637069"
"13490","0.72853637","0.72853637","0.72853637"
"13519","1.318651","1.318651","1.318651"
"13540","0.2646107","0.2646107","0.2646107"
"13557","0.93356574","0.93356574","0.93356574"
"13578","0.013809458","0.013809458","0.013809458"
"13599","0.6697598","0.6697598","0.6697598"
"13608","0.5689902","0.5689902","0.5689902"
"13637","0.54745","0.54745","0.54745"
"13658","0.3269765","0.3269765","0.3269765"
"13675","0.65855414","0.65855414","0.65855414"
"13696","0.5999594","0.5999594","0.5999594"
"13709","0.7296264","0.7296264","0.7296264"
"13734","0.7575605","0.7575605","0.7575605"
"13755","0.5664689","0.5664689","0.5664689"
"13776","0.4185294","0.4185294","0.4185294"
"13793","0.68557435","0.68557435","0.68557435"
"13806","1.2132121","1.2132121","1.2132121"
"13835","0.12025737","0.12025737","0.12025737"
"13852","0.5715398","0.5715398","0.5715398"
"13865","0.42011055","0.42011055","0.42011055"
"13894","0.7352593","0.7352593","0.7352593"
"13911","0.71903473","0.71903473","0.71903473"
"13924","0.8658149","0.8658149","0.8658149"
"13953","0.49040368","0.49040368","0.49040368"
"13970","0.42522195","0.42522195","0.42522195"
"13991","1.0598234","1.0598234","1.0598234"
"14012","0.18937194","0.18937194","0.18937194"
"14029","0.4796957","0.4796957","0.4796957"
"14050","0.6694029","0.6694029","0.6694029"
"14071","-0.03252053","-0.03252053","-0.03252053"
"14088","0.4092996","0.4092996","0.4092996"
"14109","0.6599123","0.6599123","0.6599123"
"14130","0.97909385","0.97909385","0.97909385"
"14139","1.1988809","1.1988809","1.1988809"
"14160","0.83278364","0.83278364","0.83278364"
"14189","0.8157056","0.8157056","0.8157056"
"14198","0.36093888","0.36093888","0.36093888"
"14227","1.2504728","1.2504728","1.2504728"
"14248","0.5762323","0.5762323","0.5762323"
"14257","0.65163386","0.65163386","0.65163386"
"14286","1.1266426","1.1266426","1.1266426"
"14307","1.2522703","1.2522703","1.2522703"
"14324","0.3741689","0.3741689","0.3741689"
"14345","0.32852107","0.32852107","0.32852107"
"14358","0.88287354","0.88287354","0.88287354"
"14383","0.45330748","0.45330748","0.45330748"
"14404","0.12446541","0.12446541","0.12446541"
"14425","0.7204512","0.7204512","0.7204512"
"14442","0.8181141","0.8181141","0.8181141"
"14455","0.7197407","0.7197407","0.7197407"
"14484","0.57775396","0.57775396","0.57775396"
"14493","0.56529844","0.56529844","0.56529844"
"14514","0.08197441","0.08197441","0.08197441"
"14543","0.96771336","0.96771336","0.96771336"
"14560","0.8333691","0.8333691","0.8333691"
"14573","0.32829723","0.32829723","0.32829723"
"14602","0.8839328","0.8839328","0.8839328"
"14619","0.13388051","0.13388051","0.13388051"
