"Step","Feb14_07-51-54_PPO - Episode / Total timesteps (mean)","Feb14_07-51-54_PPO - Episode / Total timesteps (mean)__MIN","Feb14_07-51-54_PPO - Episode / Total timesteps (mean)__MAX"
"12984","118.426155","118.426155","118.426155"
"13004","118.0603","118.0603","118.0603"
"13029","118.72259","118.72259","118.72259"
"13041","165.01204","165.01204","165.01204"
"13061","128.58891","128.58891","128.58891"
"13078","131.81216","131.81216","131.81216"
"13106","112.41913","112.41913","112.41913"
"13126","120.38308","120.38308","120.38308"
"13135","129.28578","129.28578","129.28578"
"13155","127.8636","127.8636","127.8636"
"13175","145.49695","145.49695","145.49695"
"13192","115.92406","115.92406","115.92406"
"13212","114.37481","114.37481","114.37481"
"13232","118.84222","118.84222","118.84222"
"13249","121.99014","121.99014","121.99014"
"13269","123.56242","123.56242","123.56242"
"13297","119.4446","119.4446","119.4446"
"13314","110.63822","110.63822","110.63822"
"13326","138.16315","138.16315","138.16315"
"13346","113.5367","113.5367","113.5367"
"13363","114.11262","114.11262","114.11262"
"13391","121.16285","121.16285","121.16285"
"13403","116.17383","116.17383","116.17383"
"13420","124.85521","124.85521","124.85521"
"13440","120.07349","120.07349","120.07349"
"13460","120.56165","120.56165","120.56165"
"13477","112.07915","112.07915","112.07915"
"13497","118.33136","118.33136","118.33136"
"13517","123.70825","123.70825","123.70825"
"13542","112.7963","112.7963","112.7963"
"13554","129.84283","129.84283","129.84283"
"13574","115.578445","115.578445","115.578445"
"13591","117.1717","117.1717","117.1717"
"13611","130.5426","130.5426","130.5426"
"13631","120.9337","120.9337","120.9337"
"13648","139.72652","139.72652","139.72652"
"13676","122.80188","122.80188","122.80188"
"13688","132.67859","132.67859","132.67859"
"13713","136.52657","136.52657","136.52657"
"13725","127.84634","127.84634","127.84634"
"13745","113.87117","113.87117","113.87117"
"13762","121.4093","121.4093","121.4093"
"13782","132.2078","132.2078","132.2078"
"13802","122.97115","122.97115","122.97115"
"13819","119.08692","119.08692","119.08692"
"13847","119.25302","119.25302","119.25302"
"13867","125.50057","125.50057","125.50057"
"13884","123.331","123.331","123.331"
"13904","109.7564","109.7564","109.7564"
"13916","121.59006","121.59006","121.59006"
"13933","124.00647","124.00647","124.00647"
"13953","118.37499","118.37499","118.37499"
"13981","122.98468","122.98468","122.98468"
"13990","142.3567","142.3567","142.3567"
"14010","103.90052","103.90052","103.90052"
"14030","118.79697","118.79697","118.79697"
"14055","111.65359","111.65359","111.65359"
"14067","149.92961","149.92961","149.92961"
"14095","118.56564","118.56564","118.56564"
"14104","115.94621","115.94621","115.94621"
"14132","127.44436","127.44436","127.44436"
"14144","122.84396","122.84396","122.84396"
"14169","108.34237","108.34237","108.34237"
"14189","131.08769","131.08769","131.08769"
"14201","135.13918","135.13918","135.13918"
"14226","137.14226","137.14226","137.14226"
"14246","151.89168","151.89168","151.89168"
"14258","117.99541","117.99541","117.99541"
"14283","132.31557","132.31557","132.31557"
"14295","138.39503","138.39503","138.39503"
"14323","130.57552","130.57552","130.57552"
"14332","124.60764","124.60764","124.60764"
"14352","108.597404","108.597404","108.597404"
"14372","120.19693","120.19693","120.19693"
"14397","124.36679","124.36679","124.36679"
"14417","122.66789","122.66789","122.66789"
"14429","125.61564","125.61564","125.61564"
"14446","142.64781","142.64781","142.64781"
"14466","137.63133","137.63133","137.63133"
"14486","140.36665","140.36665","140.36665"
"14511","118.15175","118.15175","118.15175"
"14523","109.72259","109.72259","109.72259"
"14543","145.63188","145.63188","145.63188"
"14560","127.546295","127.546295","127.546295"
"14580","120.6136","120.6136","120.6136"
"14600","109.85049","109.85049","109.85049"
