"Step","Feb13_10-59-31_PPO - Episode / Total timesteps (mean)","Feb13_10-59-31_PPO - Episode / Total timesteps (mean)__MIN","Feb13_10-59-31_PPO - Episode / Total timesteps (mean)__MAX"
"12801","130.27667","130.27667","130.27667"
"12813","153.18645","153.18645","153.18645"
"12841","121.00398","121.00398","121.00398"
"12850","189.81966","189.81966","189.81966"
"12870","117.94229","117.94229","117.94229"
"12890","110.68741","110.68741","110.68741"
"12915","129.40277","129.40277","129.40277"
"12927","148.00957","148.00957","148.00957"
"12955","121.9361","121.9361","121.9361"
"12964","166.9911","166.9911","166.9911"
"12984","128.29709","128.29709","128.29709"
"13012","152.13185","152.13185","152.13185"
"13021","155.81259","155.81259","155.81259"
"13041","160.51398","160.51398","160.51398"
"13061","122.22235","122.22235","122.22235"
"13078","120.447754","120.447754","120.447754"
"13106","136.49414","136.49414","136.49414"
"13126","169.454","169.454","169.454"
"13143","111.95053","111.95053","111.95053"
"13163","124.44536","124.44536","124.44536"
"13183","125.56197","125.56197","125.56197"
"13192","150.81447","150.81447","150.81447"
"13220","123.62959","123.62959","123.62959"
"13240","146.64177","146.64177","146.64177"
"13257","163.203","163.203","163.203"
"13269","133.92332","133.92332","133.92332"
"13297","119.32497","119.32497","119.32497"
"13306","120.3465","120.3465","120.3465"
"13326","127.53705","127.53705","127.53705"
"13354","128.25269","128.25269","128.25269"
"13363","128.50404","128.50404","128.50404"
"13383","158.53685","158.53685","158.53685"
"13403","136.80527","136.80527","136.80527"
"13420","130.92213","130.92213","130.92213"
"13440","132.24788","132.24788","132.24788"
"13460","122.724205","122.724205","122.724205"
"13485","128.09186","128.09186","128.09186"
"13497","132.57327","132.57327","132.57327"
"13525","142.15962","142.15962","142.15962"
"13534","124.485374","124.485374","124.485374"
"13554","123.4908","123.4908","123.4908"
"13582","126.36165","126.36165","126.36165"
"13599","135.60887","135.60887","135.60887"
"13611","123.93486","123.93486","123.93486"
"13631","134.36795","134.36795","134.36795"
"13656","128.809","128.809","128.809"
"13668","125.53802","125.53802","125.53802"
"13688","125.9746","125.9746","125.9746"
"13705","133.6739","133.6739","133.6739"
"13725","125.27282","125.27282","125.27282"
"13753","121.55117","121.55117","121.55117"
"13770","131.37292","131.37292","131.37292"
"13790","165.32544","165.32544","165.32544"
"13802","130.92581","130.92581","130.92581"
"13819","122.91737","122.91737","122.91737"
"13839","147.41624","147.41624","147.41624"
"13859","103.01683","103.01683","103.01683"
"13876","142.11348","142.11348","142.11348"
"13904","139.99431","139.99431","139.99431"
"13916","130.89745","130.89745","130.89745"
"13933","124.34069","124.34069","124.34069"
"13953","126.81683","126.81683","126.81683"
"13973","126.632454","126.632454","126.632454"
"13990","143.49362","143.49362","143.49362"
"14010","127.84404","127.84404","127.84404"
"14030","160.83168","160.83168","160.83168"
"14047","138.93073","138.93073","138.93073"
"14067","200.80922","200.80922","200.80922"
"14087","157.1028","157.1028","157.1028"
"14104","144.0374","144.0374","144.0374"
"14132","145.50021","145.50021","145.50021"
"14144","175.59755","175.59755","175.59755"
"14161","177.50258","177.50258","177.50258"
"14181","134.54216","134.54216","134.54216"
"14209","130.68123","130.68123","130.68123"
"14226","147.04575","147.04575","147.04575"
"14238","113.91442","113.91442","113.91442"
"14258","122.36397","122.36397","122.36397"
"14275","156.55392","156.55392","156.55392"
"14295","119.5363","119.5363","119.5363"
"14315","139.14354","139.14354","139.14354"
"14332","205.8601","205.8601","205.8601"
"14360","115.80613","115.80613","115.80613"
"14380","158.75972","158.75972","158.75972"
"14389","118.162","118.162","118.162"
"14409","130.39336","130.39336","130.39336"
"14429","223.28294","223.28294","223.28294"
"14454","233.31764","233.31764","233.31764"
"14466","118.15633","118.15633","118.15633"
"14494","212.4496","212.4496","212.4496"
"14503","141.30356","141.30356","141.30356"
"14523","121.15207","121.15207","121.15207"
"14551","136.81339","136.81339","136.81339"
"14560","131.64084","131.64084","131.64084"
"14580","153.8898","153.8898","153.8898"
"14600","163.9016","163.9016","163.9016"
